憄	チ
憇	ケイ
憊	ハイ ヘイ
憋	ヘツ ヘチ
憍	キョウ
憎	ゾウ
憐	レン
憑	ヒョウ
憒	カイ
憓	ケイ エ
憔	ショウ セウ ソウ
憖	ギン キン
憗	キン
憘	キ
憙	キ
憚	タン タ
憜	タ ダ
憝	タイ ズイ
憟	ショク ソク
憠	ケツ
憤	フン
憥	ロウ
憧	ショウ トウ ドウ
憨	カン
憩	ケイ
憪	カン ゲン
憫	ビン ミン
憬	ケイ
憭	リョウ
憮	ブ コ
憲	ケン
憶	オク
憸	セン ケン
憹	ドウ ヌ ニョウ ノウ
憺	タン
憼	ケイ キョウ コウ
憾	カン
懀	ワイ エ ワツ ワチ
懁	ケン カン
懂	トウ ツ
懃	キン ゴン
懆	ソウ
懇	コン
懈	ケ カイ
應	オウ ヨウ
懊	オウ
懋	ボウ
懌	エキ
懍	リン ラン
懎	ショク シキ
懏	シュン
懐	カイ エ
懕	エン ヨウ
懜	ボウ モウ ム
懝	ガイ ギ ギョク ゴキ
懞	ボウ ム
懟	ツイ ズイ タイ
懡	バ マ
懢	ラン カン ゲン
懣	マン モン
懥	チ
懦	ダ ジュ ゼン
懧	ダ ジュ ゼン
懩	ヨウ
懬	コウ
懭	コウ
懯	フ
懲	チョウ
懴	ザン サン
懵	
懶	ラン ライ
懷	カイ エ
懸	ケン ケ
懺	ザン サン
懼	ク
懽	カン
懾	ショウ
懿	イ
戀	レン
戁	ダン ネン ゼン
戃	トウ ショウ
戄	キャク ショウ
戇	トウ チュウ シュ コウ ク
戈	カ
戉	ジュウ エツ
戊	ボ ボウ
戌	ジュツ
戍	ジュ シュ
戎	ジュウ
成	セイ ジョウ
我	ガ
戒	カイ
戓	カ
戔	セン サン
戕	ショウ サン ソウ
或	ワク コク イキ
戚	ソク セキ
戛	カツ
戜	テツ デチ
戝	ザイ サイ ゾク
戞	カツ
戟	ゲキ
戠	ショク シキ シ
戡	カン チン
戢	シュウ
戣	キ
戦	セン
戧	ソウ ショウ
戩	セン
截	セツ サイ
戫	ヨク イキ
戮	リク リュウ ロク キョウ ク
戯	ギ ゲ
戰	セン
戲	ギ ゲ
戳	タク
戴	タイ
戸	コ
戹	アク セク
戻	レイ
戽	コ ク
戾	レイ ライ
房	ボウ
所	ショ
扁	ヘン
扂	テン
扃	ケイ キョウ ヘン
扄	ショウ
扆	イ エ
扇	セン
扈	コ
扉	ヒ
手	シュ ズ
扌	シュ
才	サイ
扎	サツ アツ
扐	ロク リョク リキ
扑	ボク ハク ホウ フ
扒	ハイ ハツ ハチ
打	ダ ダアス
扔	ジョウ ニョウ
払	フツ ヒツ ホツ
扖	
托	タク
扚	チョウ テキ チャク シャク
扛	コウ
扜	ウ ク
扞	カン
扠	サ
扡	
扣	コウ
扤	ゴツ ゴチ ゲツ ガチ
扨	サ
扭	ジュウ ニュ チュウ チュ
扮	フン ハン ヘン
扯	タ シャ
扱	ソウ キュウ
扳	ハン
扶	フ
批	ヒ
扺	シ テイ
扻	
扼	ヤク アク
扽	トン
找	ソウ
承	ショウ ジョウ
技	ギ
抂	キョウ ゴウ
抃	ベン
抄	ショウ
抅	
抉	ケツ
把	ハ ワ
抍	ショウ
抎	ウン イン
抏	ガン
抐	ドツ ナチ ドン ソン ドウ
抑	ヨク
抒	ジョ ショ
抓	ソウ
抔	ホウ ハイ
投	トウ
抖	ト トウ
抗	コウ
折	セツ
抙	
抛	ホウ
抜	バツ ハツ ハイ
択	タク
抦	ヘイ ヒョウ
抨	ホウ ヒョウ
披	ヒ
抬	タイ
抱	ホウ
抳	ジ ニ デイ ナイ
抵	テイ
抶	チツ チチ
抷	ヒ
抹	マツ
抺	バイ メ マイ
抻	シン チン
押	オウ
抽	チュウ
抾	キョ コ キョウ コウ
抿	ビン ミン
拂	ヒツ フツ ホツ
拄	チュ
担	タン
拆	タク セキ
拇	ボ
拈	ネン セン デン
拉	ラツ ラ ロウ
拊	フ
拌	ハン
拍	ハク ヒョウ
拎	レイ リョウ
拏	ダ ナ
拐	カイ
拑	カン ケン
拒	キョ ゴ
拓	タク
拔	バツ ハイ
拕	タ イ
拖	タ イ
拗	オウ ヨウ イク ユウ
拘	コウ
拙	セツ
拚	ヘン フン
招	ショウ
拜	ハイ
拝	ハイ
拠	キョ コ
拡	カク コウ
拪	セン イ
括	カツ
拭	ショク シキ
拮	カツ ケツ キツ
拯	ショウ ジョウ
拱	キョウ コウ
拲	キョウ ク キョク コク キク
拳	ケン ゲン
拴	セン
拵	ソン
拶	サツ
拷	ゴウ
拼	ホウ ヘイ ヒョウ
拽	エイ エツ エチ セイ
拾	シュウ ジュウ
拿	ダ ナ
持	ジ
挂	ケイ カイ ケ
挃	チツ ジチ テツ デチ
挄	カク コウ
指	シ
挈	ケイ ケツ
按	アン
挊	ロウ ル
挋	シン キン コン
挌	カク
挍	コウ キョウ
挐	ダ ジョ
挑	チョウ
挓	タ
挖	アツ アチ
挘	
挙	キョ
挟	キョウ ショウ
挧	ウ
挨	アイ
挩	タツ タチ セイ エイ
挪	ダ ナ
挫	ザ サ
挭	コウ キョウ
振	シン
挲	
挵	ロウ ル
挶	キョク コク
挹	ユウ オウ
挺	チョウ テイ
挻	
挼	ダ ナ ダイ ナイ
挽	バン
挾	キョウ ショウ
挿	ソウ
捁	カク コウ
捂	ゴ
捃	クン
捄	ク キュウ
捆	コン
捉	ソク サク
捊	ホウ フウ フ
捋	ラツ ラチ レツ レチ
捌	ハツ ハチ ベツ
捍	カン
捎	ソウ ショウ
捏	ネツ テツ ネチ
捐	エン
捒	ショウ シュ ソ ス ショク ソク
捓	ヨ ヤ
捔	カク サク
捕	ホ
捗	チョク ホ
捘	ソン シュン
捙	
捛	リョ
捜	ソウ シュ シュウ
捥	ワン ウツ ウチ
捦	キン ゴン
捧	ホウ
捨	シャ
捩	レイ レツ
捫	モン
捬	フ ホウ
捭	ハイ ハ ヘイ
据	キョ
捱	ガイ ゲ
捲	ケン
捴	フン ソウ
捵	テン チン ネン
捶	スイ
捷	ショウ ソウ
捸	トツ トチ
捺	ナツ ダツ
捻	ネン ジョウ
捼	ダ ナ ダイ ナイ
捽	ソツ ソチ チュツ ジュチ サイ スイ
捿	セイ
掀	キン ケン
掂	テン
掃	ソウ シュ
掄	ロン リン
掇	タツ タチ テツ テチ セツ セチ
授	ジュ
掉	トウ チョウ
掊	ホウ ブ フウ
掌	ショウ
掎	キ
掏	トウ
掐	コウ キョウ
排	ハイ
掔	カン ケン
掕	リョウ
掖	エキ
掘	クツ
掙	ソウ ショウ
掚	リョウ
掛	カイ ケイ
掞	エン セン
掟	トウ チョウ ジョウ テイ
掠	リャク リョウ
採	サイ
探	タン
掣	セイ セツ
掤	ヒョウ
接	セツ ショウ
掦	テキ チャク
控	コウ
推	スイ
掩	エン
措	ソ
掫	ソウ シュウ
掬	キク コク
掭	テン
掮	ケン
掯	コウ
掲	ケイ
掴	カク
掵	ハバ
掻	ソウ
掽	ホウ ヒョウ
掾	エン テン
揀	カン ケン
揁	テイ チョウ コウ キョウ
揃	セン
揄	ヨウ ユウ ユ
揅	ケン
揆	キ
揈	コウ ケン キク
揉	ジュウ
揎	セン
描	ビョウ
提	テイ チョウ ダイ
揑	ゲツ ゲチ ネツ
插	ソウ
揓	シ
揔	ソウ ス
揕	チン
揖	イツ ユ シュウ ユウ
揚	ヨウ
換	カン
揜	エン アン オン
揠	サツ アツ
握	アク
揣	シ スイ タン
揥	テイ タイ テキ チャク
揩	カイ カツ
揪	シュウ シュ
揫	
揬	トツ ドチ
揭	ケイ ケツ
揮	キ
揲	セツ ゼチ チョウ ジョウ
揳	セツ セチ ケツ ケチ カツ
援	エン
揵	ケン ゴン
揶	ヤ
揷	ソウ
揸	サ
揹	ハイ
揺	ヨウ
搆	コウ
搉	カク
搊	シュウ シュ ス
損	ソン
搏	ハク
搐	チク
搒	ホウ ヒョウ
搓	サ サイ
搔	ソウ
搖	ヨウ
搗	トウ
搘	シ
搜	ソウ シュ シュウ
搞	コウ キョウ
搠	サク
搢	シン セン セイ サイ
搤	アク セク エツ エチ
搥	タイ ツイ ズイ
搦	ジャク ジョク ダク ニャク
搨	トウ
搩	ケツ ゲチ タク チャク
搪	トウ
搬	ハン
搭	トウ
搯	トウ
搰	コツ
搴	ケン
搵	オン
搶	ソウ ショウ
携	ケイ
搽	タ
搾	サク
搿	カク
摂	セツ ショウ
摋	サツ サチ セツ セチ
摎	ク キュウ
摏	ショウ シュ
摑	カク
摒	ヘイ ヒョウ
摓	ホウ ブ フウ
摔	シュツ シュチ
摘	テキ
摚	トウ チョウ
摛	チ リ
摜	カン
摝	ロク ロウ ル
摟	ロウ ル
摠	ソウ
摡	カイ キ ケ
摣	サ シャ ダ ナ サイ セ
摧	サイ サ
摩	マ
摭	セキ シャク
摯	シ
摳	コウ ク オウ ウ
摴	チョ チ
摶	タン セン
摸	モ モウ バク ボ マク
摹	
摺	ショウ シュウ ロウ
摻	サン セン シン
摽	ヒョウ ホウ
撃	ゲキ
撅	ケツ カチ ケイ ケ
撇	ヘツ ヘチ ヘイ
撈	ロウ リョウ
撏	サン シン
撐	チョウ トウ
撑	チョウ トウ
撒	サン サツ
撓	トウ キョウ コウ ジョウ
撕	セイ シ
撘	トウ
撙	ソン
撚	ネン
撛	リン
撝	キ イ
撞	ドウ トウ シュ
撟	キョウ コウ
撡	ソウ サン
撣	タン セン
撤	テツ
撥	ハツ バチ
撦	シャ
撨	ショウ ソウ ス
撩	リョウ ロウ
撫	ブ フ
撬	キョウ
播	ハ バン ハン
撮	サツ
撰	サン セン
撲	ボク
撳	キン
撹	カク コウ
撻	タツ
撼	カン
撽	コウ キョウ ケキ キャク
撾	タ テ カ
撿	レン ケン
擁	ヨウ
擂	ライ
擄	リョ ロ
擅	セン
擇	タク
擉	サク タク ショク ゾク
擊	ゲキ
擋	トウ
擌	サク チャク
操	ソウ サン
擎	ケイ ギョウ
擐	カン ケン セン
擑	セツ ショウ
擒	キン
擔	タン
擕	ケイ
擗	ヘキ ヒャク ハク
擘	ハク ヒャク ヘキ
據	キョ コ
擠	セイ サイ
擡	タイ
擢	テキ タク
擣	トウ
擤	コウ キョウ
擥	ラン
擦	サツ
擧	キョ
擩	ジュ ニュ ズイ ニ
擪	ヨウ チョウ ジョウ ニョウ オウ エン
擬	ギ
擭	キョ ワク
擯	ヒン
擰	ドウ ニョウ
擱	カク
擲	テキ チャク ジャク
擴	カク コウ
擵	マ
擶	セン
擷	ケツ
擺	ハイ
擻	ソウ ス
擽	リャク ラク レキ フキ
擾	ジョウ
擿	テキ ジャク チャク
攀	ハン
攁	ヨウ
攄	チョ
攅	サン
攈	クン キン ヒ
攉	カク
攊	リャク ラク レキ
攏	ロウ ル
攓	ケン
攔	ラン
攖	エイ ヨウ
攘	ジョウ
攙	セン シン サン
攛	サン
攜	ケイ
攝	セツ ショウ
攞	ラ
攟	クン キン ヒ
攢	サン
攣	レン
攤	タン
攦	レイ ライ シ リ
攩	トウ コウ オウ
攪	カク コウ
攫	カク
攬	ラン
攮	ドウ ヌ
支	シ
攱	キ
攲	
攴	ホク
攵	ホク
收	シュウ
攷	コウ
攸	ユウ
改	カイ
攺	イ シ
攻	コウ
攼	カン
攽	ハン ヒン
放	ホウ
政	セイ ショウ
敃	ビン ミン フン
敄	
故	コ
敇	サク シャク
效	コウ
敉	ミ ヒ
敍	ジョ
敏	ビン
敐	シン ジン
救	キュウ
敒	チン シン ショウ
敔	ギョ ゴ
敕	チョク
敖	ゴウ
敗	ハイ
敘	ジョ
教	キョウ
敝	ヘイ
敞	ショウ
敟	テン
敠	タツ タチ セツ セチ
敢	カン
散	サン
敦	トン タイ ダン チョウ
敧	キ
敫	セク キョウ ケキ キャク ヤク
敬	ケイ キョウ
数	スウ ス サク ソク シュ
敲	コウ
整	セイ
敵	テキ
敷	フ
數	スウ ス サク ソク シュ
敺	ク
敽	キョウ
斁	エキ セク ト ズ
斂	レン
斃	ヘイ
斄	
斅	ガク
文	ブン モン
斈	ガク
斉	セイ サイ
斊	セイ サイ
斌	ヒン フン
斎	サイ
斐	ヒ イ
斑	ハン
斒	ハン ヘン
斕	ラン レン
斗	ト トウ
斘	ショク ショウ
料	リョウ
斛	コク
斜	シャ
斝	カ ケ
斟	シン
斠	カク コウ キョウ
斡	アツ カン ワツ
斣	シュク トウ ツ ショク ソク
斤	キン
斥	セキ
斦	ギン ゴン シツ シチ
斧	フ
斫	シャク
斬	ザン サン セン ゼン
断	ダン
斮	サク シャク
斯	シ
新	シン
斲	キュウ タク
斳	キン コン
斴	リン
斵	
斷	ダン
斸	
方	ホウ
於	オ ヨ
施	シ セ
斿	ヨウ ヨ リュウ ル ユウ
旁	ボウ ホウ
旂	キ ゲ
旃	セン
旄	ボウ モウ
旅	リョ
旆	ハイ
旈	リュウ
旉	フ
旋	セン
旌	セイ ショウ
旎	ジ ニ ダ
族	ゾク
旐	チョウ ジョウ
旒	リュウ
旔	ケン コン
旖	イ
旗	キ
旘	シ
旙	ヘン ハン
旛	ヘン ハン
旟	ヨ
无	ブ ム
旡	キ ケ
既	キ
日	ニチ ジツ
旦	タン ダン
旧	キュウ
旨	シ
早	ソウ サッ
旬	ジュン シュン
旭	キョク
旰	カン
旱	カン
旲	タイ エイ
旴	ク
旵	タン テン
旹	ジ
旺	オウ キョウ ゴウ
旻	ビン ミン
旼	
旾	シュン
旿	ゴ
昀	イン
昂	コウ ゴウ
昃	ショク ソク
昄	ハン ヘン
昆	コン
昇	ショウ
昈	コ
昉	ホウ
昊	コウ
昌	ショウ
昍	ケン カン
明	メイ ミョウ ミン
昏	コン
昑	キン
昒	コツ コチ ブツ モチ
易	エキ イ
昔	セキ シャク
昕	キン コン キ
昖	エン
昜	ヨウ
昝	サン
昞	ヘイ ヒョウ ホウ
星	セイ ショウ
映	エイ
昡	ケン
昢	ホツ ハチ ハイ
昣	シン
昤	レイ リョウ
春	シュン
昦	コウ
昧	マイ バイ
昨	サク
昩	バツ マチ
昪	ヘン
昫	ク キョウ
昬	コン
昭	ショウ
昮	ショウ ジュ
是	ゼ シ
昰	ゼ シ
昱	イク
昳	テツ デチ イツ
昴	コウ ボウ
昵	ジツ ショク
昶	チョウ
昷	オン
昹	アイ
昺	
昼	チュウ
昿	コウ
晀	チョウ
晁	チョウ
時	ジ
晃	コウ
晄	コウ
晅	ケン カン
晆	カイ
晈	
晉	シン
晊	シツ シチ
晋	シン
晌	ショウ
晎	コウ ク
晏	アン
晑	キョウ コウ
晒	サイ シ
晗	カン ゴン
晘	カン ゲン
晙	シュン
晚	バン
晛	ケン デン ネン
晜	コン
晝	チュウ
晞	キ
晟	セイ ジョウ
晠	セイ ジョウ
晡	ホ フ
晢	セイ セツ
晣	
晤	ゴ
晥	
晦	カイ
晧	コウ
晨	シン
晩	バン
晪	テン
晫	タク
晬	サイ スイ
晭	
普	フ
景	ケイ
晰	シャク セキ
晳	セキ シャク
晴	セイ
晵	ケイ ケン
晶	ショウ
晷	キ
晸	テイ チョウ
晹	エキ セク セキ シャク
智	チ
晻	アン オン エン
晼	エン オン
晾	リョウ
晿	ショウ
暀	オウ キョウ ゴウ
暁	ギョウ キョウ
暃	ヒ
暄	ケン
暇	カ
暈	ウン
暉	キ
暋	ビン コン
暌	ケイ ケ
暍	エツ オチ アツ アチ
暎	エイ ヨウ
暐	イ
暑	ショ
暒	セイ
暖	ダン ノン
暗	アン
暘	ヨウ
暙	シュン
暚	ヨウ
暛	サ
暜	フ
暝	メイ ミョウ
暟	カイ
暠	コウ
暢	チョウ
暤	コウ
暦	レキ
暫	ザン
暭	コウ
暮	ボ
暱	ジツ ニチ
暲	ショウ
暴	ボウ バク
暵	カン
暸	リョウ
暹	セン
暻	ケイ キョウ
暼	ヘツ ヘチ
暾	トン
暿	キ
曀	エイ イ
曁	キ
曂	コウ オウ
曃	タイ
曄	ヨウ
曆	レキ
曇	ドン
曈	トウ ツ
曉	キョウ ギョウ
曌	ショウ
曎	エキ ヤク
曏	キョウ コウ ショウ
曔	ケイ ギョウ
曖	アイ
曙	ショ
曚	モウ ボウ
曛	クン
曜	ヨウ
曝	バク ホク ボク
曟	シン
曠	コウ
曦	ギ キ
曨	ロウ ル
曩	ノウ ドウ
曫	ラン バン マン レン
曬	サイ シ
曮	ガン ゴン ゲン
曰	エツ
曲	キョク
曳	エイ
更	コウ
曵	エイ
曷	カツ
書	ショ
曹	ソウ ゾウ
曺	ソウ
曻	ショウ
曼	マン バン
曽	ソウ ソ ゾウ
曾	ソウ ソ ゾウ
替	タイ
最	サイ シュ
朁	
會	カイ エ
朅	ケツ ケチ コチ
朇	ヒ
月	ゲツ ガツ
有	ユウ ウ
朋	ホウ
服	フク
朎	レイ リョウ
朏	ヒ ハイ
朒	ニク ジク
朓	チョウ
朔	サク
朕	チン
朖	ロウ
朗	ロウ
朙	メイ ミョウ ミン
望	ボウ モウ
朜	トン
朝	チョウ
朞	キ ゴ
期	キ ゴ
朠	エイ ヨウ
朢	ボウ モウ
朦	モウ ボウ
朧	ロウ
木	ボク モク
未	ミ ビ
末	マツ バツ
本	ホン
札	サツ
朮	ジュツ シュツ チュツ
朱	シュ
朳	ハツ ハチ
朴	ボク
朶	ダ タ
朷	トウ
朸	リョク
机	キ
朽	キュウ
朾	トウ ジョウ テイ チョウ
朿	シ
杁	
杅	ウ
杆	カン
杇	オ ウ コ
杈	サ シャ サイ
杉	サン
杌	ゴツ ゴチ グツ グチ
杍	
李	リ
杏	キョウ アン コウ
材	ザイ
村	ソン
杓	シャク チョウ テキ ヒョウ
杔	タク チャク
杕	テイ ダイ タ
杖	ジョウ
杙	ヨク
杜	ト トウ ズ
杝	チ シ イ
杞	コ キ
束	ソク
杠	コウ
条	ジョウ チョウ デキ
杢	
杣	
杤	
来	ライ タイ
杦	
杪	ビョウ ショウ
杬	ゲン ガン
杭	コウ
杮	ハイ
杯	ハイ
杰	ケツ ゲチ
東	トウ
杲	コウ
杳	ヨウ
杴	ケン コン
杵	ショ ソ
杶	チュン
杷	ハ
杻	チュウ チュ シュウ ニュ
杼	チョ ショ
松	ショウ
板	ハン バン
极	キョウ ゴウ
构	コウ
枅	ケイ
枇	ビ ヒ
枉	オウ
枋	ホウ ヘイ
枌	ショウ フン
枎	フ
枏	ナン ダン ゼン ネン
析	セキ
枑	コ
枒	
枓	シュ トウ ツ
枕	チン シン
枖	ヨウ
林	リン
枘	ゼイ ネイ ドン ノン
枙	ガ アク ヤク
枚	マイ バイ
枛	ソウ ショウ
果	カ
枝	シ
枠	
枡	
枢	スウ シュ
枦	ロ
枩	ショウ
枯	コ
枰	ヘイ ビョウ
枱	イ シ
枲	シ
枳	キ シ
枴	カイ
枵	キョウ
架	カ
枷	カ
枸	ク コウ
枹	フ ホウ
枻	エイ セツ セチ
枼	ヨウ
枽	ソウ ヨウ
柀	ヒ
柁	ダ タ
柂	イ リ タ
柃	レイ リョウ
柄	ヘイ
柅	ジ ニ
柆	ロウ
柈	ハン
柉	ハン ボン ヘン
柊	シュ シュウ
柎	フ
柏	ハク ヒャク ビャク
某	ボウ
柑	コン カン
柒	シツ シチ
染	セン
柔	ジュウ ニュウ
柗	ショウ
柘	シャ ジャク
柙	コウ オウ ヨウ
柚	ユ ユウ ジク
柛	
柜	キョ コ ク
柝	タク
柞	サク
柡	エイ ヨウ
柢	テイ
柤	サ
柦	タン
柧	コ カ
柩	キュウ グ
柬	カン ケン
柮	トツ
柯	カ
柰	ナ ナイ ダイ
柱	チュウ
柲	ヒ ヒツ ビチ
柳	リュウ
柴	サイ シ
柵	サク サン
柶	シ
柷	シュク
柹	シ
査	サ
柼	
柾	
柿	シ
栁	
栂	
栃	
栄	エイ ヨウ
栐	
栓	セン
栔	ケイ ケツ ケチ
栖	セイ
栗	リツ リ
栘	
栙	コウ
栝	テン カツ カチ
栞	カン
栟	ヘイ ヒュウ ヒン
校	コウ キョウ
栢	ハク ヒャク
栧	エイ セツ セチ
栨	セツ セチ シ
栩	ク
株	シュ
栫	セン ソン
栬	セイ セ
栭	ジ ニ
栯	イク ヨウ ウ
栰	ハツ ボチ
栱	キョウ ク
栲	コウ
栳	コウ ロウ
栴	セイ セン
核	カク
根	コン
栻	チョク チキ ショク シキ
格	カク コウ キャク ゴウ
栽	サイ
栾	
栿	フク
桀	ケツ
桁	コウ
桂	ケイ
桃	トウ
桄	コウ
桅	ガイ キ
框	キョウ
案	アン
桉	
桊	ケン
桌	タク
桍	コ
桎	シツ
桐	トウ ドウ
桑	ソウ
桒	ソウ
桓	カン
桔	キツ ケツ
桕	キュウ
桗	タ ネ
桘	ツイ スイ
桙	ウ
桛	カセ
桜	オウ ヨウ
桝	
桟	サン セン
档	トウ
桧	カイ
桫	サ
桮	ハイ
桯	テイ チョウ ケイ ギョウ
桰	カツ カチ
桱	ケイ キョウ
桲	ホツ ボチ
桴	フ
桵	ズイ ニ
桶	ヨウ トウ
桷	カク
桹	ロウ
桺	リュウ
桻	ホウ フ
桼	シツ
桾	クン
桿	カン
梁	リョウ
梂	キュウ グ キョク コク
梃	チョウ テイ
梄	ヨウ ユ
梅	バイ
梆	ホウ
梈	ホウ ヒョウ
梍	ユウ
梏	コク カク
梐	
梓	シ
梔	シ
梖	ハイ バイ
梗	コウ キョウ
梘	ケン カン
梙	
梚	バン マン
梛	ダ ナ
梜	キョウ コウ
條	ジョウ チョウ デキ
梟	キョウ
梠	ロ リョ
梡	カン コン
梢	ショウ
梣	シン
梥	ショウ
梦	ム ボウ
梧	ゴ
梨	リ
梩	リ シ
梪	トウ ズ
梫	
梭	サ
梮	キク コク キョク
梯	テイ タイ
械	カイ
梱	コン
梲	セツ セチ タツ タチ
梳	ソ
梴	
梵	ボン フウ
梶	ビ
梹	ヒン
梺	
梻	
梼	トウ
棃	
棄	キ
棅	ヘイ ヒョウ
棆	リン
棈	セン セイ ショウ
棉	メン
棊	キ
棋	キ
棌	サイ
棍	コン
棏	トク タク チャク
棐	ヒ
棑	ハイ ヒ
棒	ボウ
棓	ホウ
棔	コン
棕	シュ ソウ
棖	トウ ジョウ
棗	ソウ
棘	キョク
棙	レイ ライ レツ レチ
棚	ホウ
棜	ヨ オ
棝	コ ク
棟	トウ
棠	トウ
棡	コウ
棣	テイ タイ
棤	
棥	ハン ボン
棧	サン セン
棨	ケイ ケン
棪	エン セン
棫	ヨク イキ イク
棬	ケン カン
棭	エキ ヨク
森	シン
棯	ネン
棰	ソイ タ スイ
棱	ロウ リョウ チョウ
棲	セイ
棵	カン カ
棶	ライ
棷	
棹	トウ タク
棺	カン
棻	フン
棼	フン
棽	チン シン リン
椀	ワン
椁	カク
椃	
椄	セツ ショウ
椅	イ
椆	チュウ シュウ シュ
椇	
椈	キク
椉	ショウ
椊	ソツ サツ スイ
椋	リョウ
椌	コウ
植	ショク
椎	ツイ スイ
椏	
椐	キョ コ
椑	ヘイ バイ
椒	ショウ
椓	タク
椖	ホウ
椗	テイ
椙	
椚	
椛	
検	ケン
椡	
椢	カイ
椣	
椥	
椦	ケン
椨	
椪	ポン
椰	ヤ
椱	フウ ブ フク
椳	ワイ ガイ
椴	タン ダン トド
椵	カ ケ
椶	シュ ソウ
椸	イ
椹	ジン チン シン
椻	エン
椽	テン
椿	チン チュン
楂	サ ジャ
楅	ヒュク ヒキ フク ヒョク
楆	
楉	ジャク ニャク
楊	ヨウ
楎	コン キ クン
楓	フウ
楔	ケツ セツ
楕	ダ タ
楗	ケン ゴン
楙	ボウ
楚	ソ ショ
楛	コ
楜	コ
楝	レン
楞	リョウ ロウ
楠	ナン ダン ゼン ネン
楡	ユ
楢	シュウ ユウ
楣	ビ ミ
楤	ソウ
楥	ケン カン エン
楦	ケン
楨	テイ チョウ
楩	ヘン
楪	チャ
楫	シュウ ショウ
楬	ケツ ゲチ
業	ギョウ ゴウ
楮	チョ
楯	ジュン
楰	ユ ギョ ゴ
楱	ソウ ス
楲	イ
楳	バイ
楴	テイ
極	キョク ゴク
楷	カイ
楸	シュウ
楹	エイ
楺	ジョウ ジュウ ニュ
楻	コウ オウ
楼	ロウ
楽	ガク ラク ゴウ
楾	
楿	
榀	
榁	
概	ガイ
榊	
榍	セツ
榎	カ
榑	フ
榒	ダク ドク ニャク
榔	ロウ
榕	ヨウ
榖	コク コウ ク
榘	ク
榛	シン ハン
榜	ボウ ホウ
榠	ベイ
榡	ソ
榥	コウ オウ
榦	カン
榧	ヒ
榨	サ シャ サイ サク
榫	シュン
榭	シャ
榮	エイ ヨウ
榯	シ
榰	
榱	スイ
榲	オツ
榴	ル リュウ リョウ
榷	カク コウ キョウ
榸	タイ
榺	ショウ
榻	トウ
榼	コウ
榾	コツ
榿	ガイ カイ
槀	
槁	コウ
槃	ハン
槅	カク キャク
槇	テン シン
槈	ドウ ジョク ヌ ジュク
槊	サク
構	コウ
槌	ツイ
槍	ソウ ショウ
槎	サ
槏	
槐	カイ
槑	バイ
槓	コウ
槖	タク
槗	キョウ
様	ヨウ ショウ
槙	テン シン
槝	
槞	ロウ
槢	シュウ チョウ ジョウ
槣	
槥	エイ エ セイ
槧	ザン セン サン
槨	カク
槩	
槪	ガイ カイ
槫	タン セン
槭	セキ シュク
槮	シン サン セン
槯	サイ セ
槱	ユウ ユ
槲	コク
槳	ショウ ソウ
槴	
槵	カン
槶	
槹	コウ
槻	キ
槽	ソウ
槾	バン マン
槿	キン
樀	テキ チャク タク
樁	トウ ショウ シュ
樂	ガク ラク ゴウ
樃	ロウ
樅	ショウ
樊	ハン
樋	トウ
樌	カン
樏	ルイ ル
樑	リョウ
樒	ミツ
樓	ロウ
樔	ソウ
樕	ソク
樗	チョ
標	ヒョウ
樚	ロク トク
樛	キュウ
樝	サ シャ
樞	スウ シュ
樟	ショウ
樠	ボン モン バン マン
模	モ ボ
樢	ト チョウ
樣	ヨウ ショウ
樤	ジョウ
樨	セイ サイ
権	ケン ゴン
横	オウ
樫	
樮	
樰	
樲	ジ ニ チ
樳	
樴	ショク シキ
樵	ショウ
樶	サイ
樷	ソウ ス
樸	ボク ハク ホク
樹	ジュ
樺	カ
樻	キ
樽	ソン
樾	エツ オチ
樿	セン
橄	カン
橅	ボ モ
橆	ブ ム
橇	キョウ ゼイ セイ
橈	ドウ ジョウ ニョウ
橉	リン
橊	ル リュウ リョウ
橋	キョウ
橎	ハン ボン
橐	タク シャ
橑	ロウ
橒	ウン
橕	トウ チョウ
橖	トウ チョウ
橘	キツ
橙	トウ
橛	ケツ カチ ケイ ケ
機	キ
橡	ショウ ゾウ
橢	ダ
橤	ズイ ニ
橦	シュ ショウ トウ
橧	ソウ ショウ
橪	ゼン ネン エン
橫	オウ コウ
橱	シュウ ズ チュ チュウ
橲	キ
橳	クデ
橸	
橺	
橾	シュ ソウ ス
橿	キョウ
檀	ダン タン
檁	リン
檃	イン オン
檄	ケキ
檆	サン
檇	スイ サイ
檉	テイ チョウ
檋	キョク コク キョウ
檍	オク
檎	キン ゴン ゴ
檐	エン タン
檑	ライ
檔	
檗	ハク ビャク
檛	タ テ
檜	カイ
檝	シュウ ショウ
檞	カイ ゲ
檟	カ ケ
檠	ケイ
檡	
檢	ケン
檣	ショウ
檥	ギ ガ
檪	レキ ヤク ロウ
檫	サツ
檬	モウ
檮	トウ
檯	タイ
檰	ヘン メン
檱	キ
檳	ビン ヒン
檴	カク ワク
檸	ネイ ドウ
檻	カン
檽	ジ ニ ゼン ネン ジュ ニュ
檾	ケイ キョウ
檿	エン
櫁	ミツ
櫂	トウ タク
櫃	キ
櫆	カイ
櫈	トウ
櫉	チュ
櫌	ユウ ウ
櫐	ルイ ライ
櫑	ライ
櫓	ロ
櫔	レイ
櫕	サン
櫖	リョ ロ
櫚	ロ リョ
櫛	シツ
櫜	コウ
櫝	トク
櫞	エン
